Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 0 135.0 145.0 135.0 0
#1 service 2 6.18 155.82 172.0 145.82 0
#1 service 3 0 179.62 189.62 153.44 0
#1 service 4 0 191.62 201.62 155.44 0
#1 service 7 0 207.0 217.0 160.82 0
#1 service 9 0 221.47 231.47 165.29 0
#1 service 10 0 233.47 243.47 167.29 0
#1 service 6 0 252.42 262.42 176.24 0
#1 service 5 123.54 273.46 407.0 187.28 0
#1 service 1 0 420.0 430.0 200.28 0
#1 service 11 0 452.2 462.2 222.49 0
#1 finish 0 0 612.44 612.44 372.72 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   129.72  612.44 372.72 0
