Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 4 0 30.81 120.81 30.81 0
#1 service 2 0 124.81 214.81 34.81 0
#1 service 1 0 217.81 307.81 37.81 0
#1 service 3 0 312.81 402.81 42.81 0
#1 service 5 0 407.81 497.81 47.81 0
#1 service 6 0 502.81 592.81 52.81 0
#1 service 7 0 594.81 684.81 54.81 0
#1 service 8 0 687.81 777.81 57.81 0
#1 service 9 0 806.09 896.09 86.09 0
#1 service 10 0 930.57 1020.57 120.57 0
#1 finish 0 0 1039.25 1039.25 139.25 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1039.25 139.25 0
