Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 4 0 96.52 106.52 96.52 0
#1 service 3 0 114.14 124.14 104.14 0
#1 service 2 0 127.3 137.3 107.3 0
#1 service 7 143.51 230.49 384.0 200.49 0
#1 service 8 7.54 401.46 419.0 217.96 0
#1 service 11 61.99 463.01 535.0 261.97 0
#1 service 9 0 616.49 626.49 343.46 0
#1 service 10 0 630.96 640.96 347.93 0
#1 service 5 0 746.98 756.98 453.95 98.98
#1 service 1 0 759.81 769.81 456.78 251.81
#1 service 6 0 835.33 845.33 522.29 401.33
#1 service 12 0 876.71 886.71 553.68 392.71
#1 finish 0 0 988.71 988.71 655.68 223.71
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   213.03  988.71 655.68 1368.54
